Load (N),Strain (%)
162.4793746,116.5565709
161.1154526,116.5782086
162.9173756,116.5957623
163.0541869,116.6174909
163.2832922,116.6358084
162.7435908,116.6564032
163.0206592,116.6761517
162.895117,116.6962038
163.5673456,116.7153508
163.2906497,116.7367439
164.252799,116.7552968
165.3539017,116.77664
165.4529944,116.7965093
165.6054519,116.8162029
166.1687158,116.8366256
165.5790955,116.8558844
166.0266891,116.8756641
166.6462049,116.8955669
166.5229909,116.9165558
165.7335088,116.9356707
166.726578,116.9559934
167.0038328,116.9761963
168.2908274,116.9959969
168.0367626,117.017499
168.9330675,117.0353678
168.0959947,117.0567022
168.7593758,117.0757315
169.8373817,117.0964397
169.4617793,117.1156976
169.8584296,117.1365218
169.6436666,117.1543886
169.6644351,117.1755214
170.7617193,117.1945949
170.8271913,117.2162999
170.4856753,117.2365464
171.5534367,117.2549227
171.707198,117.2761729
172.8826202,117.2955783
173.3005047,117.3169079
171.7885025,117.3353258
173.3900979,117.354846
173.3920537,117.3747967
172.9250886,117.395996
175.1371659,117.414677
174.0446314,117.4351692
175.0658266,117.4536875
174.1962507,117.4757399
174.6839844,117.4954236
176.018104,117.5146466
175.5457371,117.5352935
175.618194,117.5547121
176.3302833,117.5751352
176.95399,117.5944027
177.0172268,117.6156387
177.1917567,117.6343028
177.2681251,117.6543151
178.3499494,117.6745625
178.3678308,117.6940276
178.9063215,117.7153131
178.4192398,117.7349066
179.4436015,117.7554637
179.6297729,117.7740055
178.8930036,117.7949186
179.9182966,117.8132732
179.8908226,117.8337659
181.1137423,117.8540806
180.4322004,117.8752998
181.9376834,117.8930077
182.5767569,117.915259
182.1865328,117.9331027
181.8978228,117.9538369
183.0456778,117.974967
183.3937131,117.9940266
182.1823418,118.0149205
183.6080104,118.0337866
183.8735305,118.0551636
183.9976758,118.073645
184.799917,118.0944012
184.2734404,118.1126691
185.409002,118.1345682
186.4366233,118.1528387
185.1961948,118.1737038
185.7951283,118.1943641
187.1049404,118.2135145
187.3410307,118.2349892
187.0762557,118.252833
186.4755526,118.2738505
187.86937,118.292802
188.0430616,118.3145704
189.1116612,118.3326799
188.5005273,118.3539881
188.9088191,118.3731345
188.4942874,118.39321
189.5418391,118.4130201
190.216396,118.433528
189.5144582,118.4554057
189.7230744,118.4727233
190.6938851,118.4930725
191.957131,118.5127973
192.3330128,118.5335244
190.281868,118.5533512
192.0084469,118.5738695
192.9979771,118.592411
192.7837729,118.61256
193.8188449,118.6324341
192.3313364,118.6532821
194.109045,118.673786
194.3479292,118.6932798
194.3442971,118.7137669
195.0280741,118.7323789
195.4439096,118.7537484
195.0358041,118.7721314
196.5916716,118.793163
196.4313909,118.812901
196.4113675,118.8331006
197.8476532,118.8524495
196.0732974,118.8725781
197.2688362,118.8939714
196.6256648,118.9122348
197.0871352,118.9347248
197.6137981,118.9524671
198.3148977,118.9730382
198.940374,118.9922946
198.6123621,119.0126378
199.0696415,119.0323896
198.6742951,119.0533246
201.1781558,119.0707644
200.8947544,119.0930596
200.6523311,119.1118503
201.4811151,119.1319959
201.6318962,119.1539376
201.9257285,119.1719964
201.554969,119.1921123
203.3533528,119.2121274
202.7075738,119.2329439
202.6310191,119.2517589
203.3413388,119.2728768
203.4221776,119.2910917
206.5103501,119.3120636
204.3723129,119.3313495
203.8883045,119.3520373
205.2029595,119.3718676
204.509683,119.3918521
206.9425769,119.4120118
205.8696002,119.4319533
207.002461,119.4523098
206.763763,119.470554
206.5395936,119.4923692
207.7275887,119.5116517
207.9722472,119.5318985
208.2541585,119.5510679
207.7478915,119.5716537
207.3794603,119.5900944
209.0211026,119.6111206
209.9180594,119.6318546
209.4690688,119.6511962
210.4680985,119.6713544
211.2812363,119.6910432
211.2713642,119.711975
211.717654,119.7305751
211.1537382,119.7507013
212.1215686,119.769828
212.646462,119.791009
212.8743567,119.8109275
211.9230106,119.8322347
213.4150825,119.8519462
213.9518969,119.8710415
213.9397897,119.8918881
214.2613754,119.9113511
214.4289203,119.930964
214.7692256,119.9499618
214.7193998,119.9722357
215.1918598,119.9904683
217.0387655,120.0112863
215.2123488,120.0305632
217.1027474,120.050651
216.9544809,120.0699658
216.7274244,120.0913477
217.9338597,120.1125197
218.1259915,120.1304153
218.6413854,120.1509813
219.9509181,120.1697155
219.7519876,120.1901138
218.8373357,120.2107409
219.3932422,120.2300549
219.7786234,120.2490157
219.9581824,120.2704768
221.7683941,120.28914
221.8200825,120.309913
220.9787257,120.3312759
222.1017145,120.3498409
222.5731499,120.3704045
222.8600904,120.3891073
222.4658616,120.4111115
222.9359001,120.4305285
222.8698693,120.4508364
224.0165137,120.4691034
224.28222,120.4900344
224.0708098,120.5085909
224.7754484,120.5311957
225.8232795,120.5486403
226.5201882,120.5700214
226.1894755,120.5915371
227.3121849,120.6097425
227.4881117,120.630911
227.732677,120.6498969
228.8089134,120.6708304
229.4542268,120.6892856
228.2993868,120.710611
230.2757464,120.7280449
229.5929007,120.7499105
228.8623713,120.7687525
230.5653878,120.7895656
229.4594422,120.8116535
230.0586551,120.8293131
230.1136032,120.8500275
231.2591299,120.8688038
232.6050773,120.8892413
232.0454456,120.9091493
232.2195098,120.9295083
233.1408672,120.9486005
232.8948118,120.9694867
233.154837,120.9879585
234.2581749,121.0093383
234.1598272,121.0298452
234.9738963,121.047927
235.3659831,121.0703389
234.5691435,121.0883864
235.2557145,121.1095156
236.3492735,121.1289392
237.4821343,121.1488461
237.3493277,121.1686105
236.2638712,121.1885372
237.1940762,121.2082459
238.0749211,121.229511
239.1373739,121.2487335
238.4705469,121.2688743
239.4556068,121.2896945
239.3481322,121.3086431
239.5698801,121.3297838
240.5518666,121.3484329
241.1098219,121.3695992
240.88379,121.3885597
242.5250597,121.4088804
241.9969998,121.427354
242.7502535,121.4487154
242.5622195,121.467493
243.5052767,121.4885885
243.6859533,121.5096187
243.120268,121.5281631
244.0185286,121.5497811
245.1211214,121.567472
244.7249368,121.5888917
245.5833368,121.6076953
246.1851574,121.6279187
245.6547692,121.6471776
247.5444227,121.6688685
245.2551387,121.6872216
247.3321743,121.7077885
247.3211847,121.7275711
248.2911572,121.7475501
248.8850616,121.7688353
248.8098107,121.7880299
247.5618385,121.8094722
249.3816428,121.8274302
248.3130433,121.8490567
249.7194335,121.8672597
249.7322857,121.8880515
249.9385737,121.9069272
251.7176792,121.9278493
250.8967184,121.9464239
251.3377927,121.9671433
251.8941648,121.988827
254.1276626,122.0069503
252.4212003,122.0282008
254.4158138,122.047445
254.6356991,122.0676292
255.5121668,122.0871551
256.2282607,122.1073191
256.0351975,122.1263792
255.1141195,122.1467205
255.2041784,122.1667851
256.5666102,122.187443
255.9809946,122.2067288
258.0761909,122.2265067
257.3416568,122.2473185
258.022733,122.2666064
256.9656819,122.2875657
257.9029649,122.3067152
259.4756894,122.3268767
259.954948,122.3470523
258.9198761,122.366736
261.5131438,122.3862673
259.3284473,122.4072874
261.3683231,122.426405
261.6912127,122.4465234
262.860395,122.4674057
262.9268914,122.4857933
263.3659169,122.5079346
263.5401674,122.5267179
264.1700208,122.5466982
264.0097402,122.566668
263.8273872,122.5868447
265.553873,122.6053527
264.9799921,122.6259001
264.7065558,122.6454782
264.7917718,122.6671526
266.1027946,122.6875443
266.3300373,122.7069292
267.6541917,122.7272564
268.084649,122.7459086
268.2682127,122.7664114
268.2070248,122.7852036
269.3670802,122.8061759
268.3090046,122.8262548
270.2145837,122.8463382
270.2160738,122.8648472
270.8057873,122.8861512
270.9001303,122.9056101
270.7120962,122.9260684
271.8520351,122.9466601
271.5010196,122.9667267
273.7608738,122.9862621
272.5512721,123.0051482
274.4377591,123.0264432
272.6471052,123.0461696
274.8830244,123.0658484
274.9516629,123.0851071
275.2680331,123.1059109
274.1353586,123.1251129
275.4844725,123.1456956
276.0247327,123.166764
276.498124,123.185536
277.6499838,123.2066539
278.3947624,123.2252916
278.3159725,123.2452628
278.4047276,123.2647121
279.1754901,123.2851891
279.5505337,123.3045844
279.9287438,123.3257953
279.5157023,123.3456853
280.0955437,123.3653328
281.0639329,123.384625
280.4630436,123.4057716
282.5403586,123.4250026
283.4000625,123.4441013
282.3010087,123.4661356
282.3136747,123.4844868
283.3617851,123.5055165
283.4606916,123.5241584
284.5244482,123.5453347
284.935534,123.5635177
285.9055065,123.5847659
286.5115181,123.6037197
286.6478637,123.6245202
286.7195755,123.6451327
288.0160697,123.6659924
288.4835936,123.6851495
288.5939553,123.7031737
287.7676859,123.7231111
287.5662409,123.7428924
289.0312113,123.7657934
290.2374603,123.783335
290.0038846,123.8050057
290.4746681,123.8244919
291.7001024,123.8443258
292.6308662,123.8642201
291.6400321,123.8849662
292.352587,123.9056374
292.4996428,123.9244802
293.6815843,123.9449668
294.1136248,123.9638382
293.4316173,123.9844848
294.9363552,124.0039523
294.1814251,124.0247501
295.3876741,124.0425079
296.6090105,124.0640895
295.9297039,124.0839113
296.5554595,124.1032792
296.8885005,124.1243991
297.4519506,124.1430111
297.9605459,124.1646839
298.9976667,124.1837941
298.662018,124.205025
299.8579293,124.2230372
298.9275381,124.2449515
299.7484058,124.2627274
301.4758229,124.2835473
301.1439927,124.3041437
301.825162,124.3247137
300.9735607,124.3447811
302.6649356,124.363686
302.9381856,124.3845621
302.5533631,124.4036538
303.6386333,124.4236007
304.6696074,124.4420572
305.5163659,124.4644126
304.9086779,124.4831737
305.0914034,124.5036942
304.8245795,124.5224511
307.2070889,124.5443838
307.5269051,124.5625601
306.4261749,124.5830536
306.8798222,124.6047324
308.7588586,124.6230025
308.7741323,124.6440776
309.8518588,124.6631388
308.7229095,124.6840339
309.5110878,124.7024407
310.8453006,124.7233057
311.1423925,124.7432276
311.707519,124.7628441
311.8164837,124.7818881
313.1400794,124.8033287
313.336309,124.8238896
314.3966198,124.8430384
312.9768185,124.8625681
313.6971965,124.8826672
314.1568042,124.9031693
315.2587451,124.9226561
315.5221231,124.9435272
315.9602173,124.9624406
316.1188215,124.982831
315.366406,125.0020475
317.2650933,125.0219714
318.96336,125.0413003
317.3940815,125.0629975
319.0967254,125.0838695
319.7330981,125.1022473
320.45478,125.1233452
320.1466054,125.1424438
321.887061,125.1625523
320.9712915,125.1813298
320.811104,125.2021017
322.0840357,125.2213161
322.0343962,125.24203
322.7379173,125.2613604
322.6017579,125.283534
322.8290938,125.3025684
324.7123212,125.32061
324.6195614,125.3432816
324.1648898,125.3627267
326.6710788,125.3816493
326.8273547,125.4013183
326.6513348,125.4211816
326.9247711,125.4411551
327.4431452,125.4618765
327.2883594,125.4810786
328.2925114,125.5011967
328.5966814,125.5208095
329.3075599,125.5423499
329.9706616,125.5626923
330.1229328,125.5811988
331.1283886,125.6022219
331.3558176,125.6211953
332.0379183,125.6420183
332.4926831,125.6617437
332.5956874,125.6819584
333.2274966,125.7005777
332.9145722,125.7219576
333.6088732,125.7395829
334.1937438,125.7604782
334.3590535,125.7819766
337.2950479,125.80097
335.9136172,125.8211064
336.6725519,125.8411405
337.7743997,125.8617148
339.2010927,125.8806945
337.8081135,125.9011179
339.2199986,125.9209083
337.9869275,125.9411806
338.9219753,125.9601531
340.4426388,125.9800985
341.0136327,126.0016527
340.7112323,126.0216111
340.8599645,126.0413355
341.4283507,126.0607079
342.8641707,126.0819112
342.4034454,126.1009859
343.1385383,126.1201139
343.6659463,126.1396895
342.4084745,126.1596106
344.6631134,126.1625794
